chrom	start	end	group.a	group.b	estimated.identity
CHM13#0#chr20	1200001	1205000	HG01167#1#CM094537.1:1197933-1202931	NA19682#2#CM094170.1:1200180-1205178	1
CHM13#0#chr20	1205001	1210000	NA19682#1#CM094160.1:1204820-1209814	NA19682#2#CM094170.1:1205179-1210173	1
CHM13#0#chr20	1215001	1220000	HG01167#1#CM094537.1:1212927-1217926	NA19682#2#CM094170.1:1215174-1220173	1
CHM13#0#chr20	1215001	1220000	NA19682#1#CM094160.1:1214815-1219814	NA19682#2#CM094170.1:1215174-1220173	1
CHM13#0#chr20	1215001	1220000	HG01167#1#CM094537.1:1212927-1217926	NA19682#1#CM094160.1:1214815-1219814	1
CHM13#0#chr20	1230001	1235000	HG01167#1#CM094537.1:1227927-1232922	NA19682#1#CM094160.1:1229815-1234810	1
CHM13#0#chr20	1240001	1245000	HG01167#1#CM094537.1:1237943-1242941	NA19682#1#CM094160.1:1239841-1244839	1
CHM13#0#chr20	1245001	1250000	HG01167#1#CM094537.1:1242942-1247941	NA19682#1#CM094160.1:1244840-1249839	1
CHM13#0#chr20	1250001	1255000	HG01167#1#CM094537.1:1247942-1252942	NA19682#1#CM094160.1:1249840-1254840	1
CHM13#0#chr20	1255001	1260000	HG01167#1#CM094537.1:1252943-1257942	NA19682#1#CM094160.1:1254841-1259840	1
CHM13#0#chr20	1260001	1265000	HG01167#1#CM094537.1:1257943-1262944	NA19682#1#CM094160.1:1259841-1264842	1
CHM13#0#chr20	1270001	1275000	HG01167#1#CM094537.1:1267945-1272852	NA19682#1#CM094160.1:1269835-1274742	1
CHM13#0#chr20	1275001	1280000	HG01167#1#CM094537.1:1272853-1277852	NA19682#1#CM094160.1:1274743-1279742	1
CHM13#0#chr20	1280001	1285000	HG01167#1#CM094537.1:1277853-1282851	NA19682#1#CM094160.1:1279743-1284741	1
CHM13#0#chr20	1285001	1290000	HG01167#1#CM094537.1:1282852-1287851	NA19682#2#CM094170.1:1285202-1290201	1
CHM13#0#chr20	1285001	1290000	NA19682#1#CM094160.1:1284742-1289741	NA19682#2#CM094170.1:1285202-1290201	1
CHM13#0#chr20	1285001	1290000	HG01167#1#CM094537.1:1282852-1287851	NA19682#1#CM094160.1:1284742-1289741	1
CHM13#0#chr20	1290001	1295000	HG01167#1#CM094537.1:1287852-1292851	NA19682#1#CM094160.1:1289742-1294741	1
CHM13#0#chr20	1300001	1305000	HG01167#1#CM094537.1:1297850-1302847	NA19682#2#CM094170.1:1300201-1305198	1
CHM13#0#chr20	1300001	1305000	NA19682#1#CM094160.1:1299740-1304737	NA19682#2#CM094170.1:1300201-1305198	1
CHM13#0#chr20	1300001	1305000	HG01167#1#CM094537.1:1297850-1302847	NA19682#1#CM094160.1:1299740-1304737	1
CHM13#0#chr20	1310001	1315000	HG01167#1#CM094537.1:1307537-1312535	NA19682#1#CM094160.1:1309427-1314425	1
CHM13#0#chr20	1315001	1320000	HG01167#1#CM094537.1:1312536-1317535	NA19682#1#CM094160.1:1314426-1319425	1
CHM13#0#chr20	1320001	1325000	HG01167#1#CM094537.1:1317536-1322535	NA19682#1#CM094160.1:1319426-1324425	1
CHM13#0#chr20	1325001	1330000	HG01167#1#CM094537.1:1322536-1327539	NA19682#1#CM094160.1:1324426-1329429	1
CHM13#0#chr20	1330001	1335000	NA19682#1#CM094160.1:1329430-1334428	NA19682#2#CM094170.1:1329751-1334749	1
CHM13#0#chr20	1335001	1340000	NA19682#1#CM094160.1:1334429-1339413	NA19682#2#CM094170.1:1334750-1339734	1
CHM13#0#chr20	1370001	1375000	NA19682#1#CM094160.1:1371139-1376138	NA19682#2#CM094170.1:1369127-1374126	1
CHM13#0#chr20	1375001	1380000	HG01167#1#CM094537.1:1372549-1377548	HG01167#2#CM094551.1:1414790-1419789	1
CHM13#0#chr20	1380001	1385000	HG01167#1#CM094537.1:1377549-1382548	NA19682#2#CM094170.1:1379127-1384126	1
CHM13#0#chr20	1380001	1385000	NA19682#1#CM094160.1:1381139-1386138	NA19682#2#CM094170.1:1379127-1384126	1
CHM13#0#chr20	1380001	1385000	HG01167#1#CM094537.1:1377549-1382548	NA19682#1#CM094160.1:1381139-1386138	1
CHM13#0#chr20	1385001	1390000	HG01167#1#CM094537.1:1382549-1387548	NA19682#2#CM094170.1:1384127-1389126	1
CHM13#0#chr20	1385001	1390000	HG01167#2#CM094551.1:1424790-1429789	NA19682#2#CM094170.1:1384127-1389126	1
CHM13#0#chr20	1385001	1390000	HG01167#1#CM094537.1:1382549-1387548	HG01167#2#CM094551.1:1424790-1429789	1
CHM13#0#chr20	1390001	1395000	HG01167#1#CM094537.1:1387549-1392548	NA19682#2#CM094170.1:1389127-1394126	1
CHM13#0#chr20	1390001	1395000	HG01167#2#CM094551.1:1429790-1434789	NA19682#2#CM094170.1:1389127-1394126	1
CHM13#0#chr20	1390001	1395000	NA19682#1#CM094160.1:1391139-1396138	NA19682#2#CM094170.1:1389127-1394126	1
CHM13#0#chr20	1390001	1395000	HG01167#1#CM094537.1:1387549-1392548	HG01167#2#CM094551.1:1429790-1434789	1
CHM13#0#chr20	1390001	1395000	HG01167#1#CM094537.1:1387549-1392548	NA19682#1#CM094160.1:1391139-1396138	1
CHM13#0#chr20	1390001	1395000	HG01167#2#CM094551.1:1429790-1434789	NA19682#1#CM094160.1:1391139-1396138	1
CHM13#0#chr20	1395001	1400000	HG01167#1#CM094537.1:1392549-1397548	HG01167#2#CM094551.1:1434790-1439789	1
CHM13#0#chr20	1405001	1410000	HG01167#1#CM094537.1:1402576-1407571	HG01167#2#CM094551.1:1444813-1449808	1
CHM13#0#chr20	1405001	1410000	HG01167#1#CM094537.1:1402576-1407571	NA19682#1#CM094160.1:1406166-1411161	1
CHM13#0#chr20	1405001	1410000	HG01167#2#CM094551.1:1444813-1449808	NA19682#1#CM094160.1:1406166-1411161	1
CHM13#0#chr20	1410001	1415000	HG01167#1#CM094537.1:1407572-1412568	HG01167#2#CM094551.1:1449809-1454805	1
CHM13#0#chr20	1410001	1415000	HG01167#1#CM094537.1:1407572-1412568	NA19682#1#CM094160.1:1411162-1416158	1
CHM13#0#chr20	1410001	1415000	HG01167#2#CM094551.1:1449809-1454805	NA19682#1#CM094160.1:1411162-1416158	1
CHM13#0#chr20	1420001	1425000	HG01167#1#CM094537.1:1417580-1422575	HG01167#2#CM094551.1:1459821-1464816	1
CHM13#0#chr20	1420001	1425000	HG01167#1#CM094537.1:1417580-1422575	NA19682#1#CM094160.1:1421173-1426168	1
CHM13#0#chr20	1420001	1425000	HG01167#2#CM094551.1:1459821-1464816	NA19682#1#CM094160.1:1421173-1426168	1
CHM13#0#chr20	1425001	1430000	HG01167#1#CM094537.1:1422576-1427575	HG01167#2#CM094551.1:1464817-1469816	1
CHM13#0#chr20	1425001	1430000	HG01167#1#CM094537.1:1422576-1427575	NA19682#1#CM094160.1:1426169-1431168	1
CHM13#0#chr20	1425001	1430000	HG01167#2#CM094551.1:1464817-1469816	NA19682#1#CM094160.1:1426169-1431168	1
CHM13#0#chr20	1430001	1435000	HG01167#1#CM094537.1:1427576-1432573	HG01167#2#CM094551.1:1469817-1474814	1
CHM13#0#chr20	1435001	1440000	HG01167#1#CM094537.1:1432574-1437570	HG01167#2#CM094551.1:1474815-1479811	1
CHM13#0#chr20	1435001	1440000	HG01167#1#CM094537.1:1432574-1437570	NA19682#1#CM094160.1:1436167-1441163	1
CHM13#0#chr20	1435001	1440000	HG01167#2#CM094551.1:1474815-1479811	NA19682#1#CM094160.1:1436167-1441163	1
CHM13#0#chr20	1440001	1445000	HG01167#1#CM094537.1:1437571-1442569	HG01167#2#CM094551.1:1479812-1484810	1
CHM13#0#chr20	1445001	1450000	HG01167#1#CM094537.1:1442570-1447570	NA19682#2#CM094170.1:1444115-1449115	1
CHM13#0#chr20	1445001	1450000	HG01167#2#CM094551.1:1484811-1489811	NA19682#2#CM094170.1:1444115-1449115	1
CHM13#0#chr20	1445001	1450000	HG01167#1#CM094537.1:1442570-1447570	HG01167#2#CM094551.1:1484811-1489811	1
CHM13#0#chr20	1460001	1465000	HG01167#2#CM094551.1:1499807-1504805	NA19682#2#CM094170.1:1459107-1464105	1
CHM13#0#chr20	1480001	1485000	HG01167#1#CM094537.1:1477574-1482569	NA19682#2#CM094170.1:1479107-1484102	1
CHM13#0#chr20	1490001	1495000	HG01167#1#CM094537.1:1487565-1492565	NA19682#2#CM094170.1:1489098-1494098	1
CHM13#0#chr20	1500001	1505000	HG01167#1#CM094537.1:1497562-1502561	NA19682#2#CM094170.1:1499094-1504093	1
CHM13#0#chr20	1525001	1530000	HG01167#1#CM094537.1:1522561-1527561	NA19682#2#CM094170.1:1524093-1529093	1
CHM13#0#chr20	1535001	1540000	HG01167#1#CM094537.1:1532564-1537563	NA19682#2#CM094170.1:1534096-1539095	1
CHM13#0#chr20	1540001	1545000	HG01167#1#CM094537.1:1537564-1542563	NA19682#2#CM094170.1:1539096-1544095	1
CHM13#0#chr20	1545001	1550000	HG01167#1#CM094537.1:1542564-1547560	NA19682#2#CM094170.1:1544096-1549092	1
CHM13#0#chr20	1560001	1565000	HG01167#1#CM094537.1:1557561-1562560	NA19682#2#CM094170.1:1559093-1564092	1
CHM13#0#chr20	1565001	1570000	HG01167#1#CM094537.1:1562561-1567542	NA19682#2#CM094170.1:1564093-1569074	1
CHM13#0#chr20	1570001	1575000	HG01167#1#CM094537.1:1567543-1572540	NA19682#2#CM094170.1:1569075-1574072	1
CHM13#0#chr20	1575001	1580000	HG01167#1#CM094537.1:1572541-1577540	NA19682#2#CM094170.1:1574073-1579072	1
CHM13#0#chr20	1580001	1585000	HG01167#1#CM094537.1:1577541-1582543	NA19682#2#CM094170.1:1579073-1584075	1
CHM13#0#chr20	1585001	1590000	HG01167#1#CM094537.1:1582544-1587543	NA19682#2#CM094170.1:1584076-1589075	1
CHM13#0#chr20	1590001	1595000	HG01167#1#CM094537.1:1587544-1592543	NA19682#2#CM094170.1:1589076-1594075	1
CHM13#0#chr20	1595001	1600000	HG01167#1#CM094537.1:1592544-1597542	NA19682#2#CM094170.1:1594076-1599074	1
CHM13#0#chr20	1605001	1610000	HG01167#1#CM094537.1:1602543-1607544	NA19682#2#CM094170.1:1604075-1609076	1
CHM13#0#chr20	1615001	1620000	HG01167#1#CM094537.1:1612518-1617517	NA19682#2#CM094170.1:1614050-1619049	1
CHM13#0#chr20	1615001	1620000	NA19682#1#CM094160.1:1614796-1619795	NA19682#2#CM094170.1:1614050-1619049	1
CHM13#0#chr20	1615001	1620000	HG01167#1#CM094537.1:1612518-1617517	NA19682#1#CM094160.1:1614796-1619795	1
CHM13#0#chr20	1620001	1625000	HG01167#1#CM094537.1:1617518-1622517	NA19682#2#CM094170.1:1619050-1624049	1
CHM13#0#chr20	1630001	1635000	HG01167#1#CM094537.1:1627518-1632517	NA19682#1#CM094160.1:1629796-1634795	1
CHM13#0#chr20	1635001	1640000	HG01167#1#CM094537.1:1632518-1637517	NA19682#1#CM094160.1:1634796-1639795	1
CHM13#0#chr20	1645001	1650000	NA19682#1#CM094160.1:1644796-1649795	NA19682#2#CM094170.1:1644050-1649049	1
CHM13#0#chr20	1645001	1650000	HG01167#1#CM094537.1:1642518-1647517	HG01167#2#CM094551.1:1684828-1689827	1
CHM13#0#chr20	1655001	1660000	HG01167#1#CM094537.1:1652517-1657516	HG01167#2#CM094551.1:1694827-1699826	1
CHM13#0#chr20	1660001	1665000	HG01167#1#CM094537.1:1657517-1662510	HG01167#2#CM094551.1:1699827-1704820	1
CHM13#0#chr20	1720001	1725000	HG01167#1#CM094537.1:1717496-1722500	HG01167#2#CM094551.1:1759818-1764822	1
CHM13#0#chr20	1730001	1735000	HG01167#1#CM094537.1:1727503-1732498	NA19682#2#CM094170.1:1729027-1734022	1
CHM13#0#chr20	1730001	1735000	HG01167#2#CM094551.1:1769825-1774820	NA19682#2#CM094170.1:1729027-1734022	1
CHM13#0#chr20	1730001	1735000	HG01167#1#CM094537.1:1727503-1732498	HG01167#2#CM094551.1:1769825-1774820	1
CHM13#0#chr20	1735001	1740000	HG01167#1#CM094537.1:1732499-1737507	NA19682#2#CM094170.1:1734023-1739031	1
CHM13#0#chr20	1735001	1740000	HG01167#2#CM094551.1:1774821-1779829	NA19682#2#CM094170.1:1734023-1739031	1
CHM13#0#chr20	1735001	1740000	HG01167#1#CM094537.1:1732499-1737507	HG01167#2#CM094551.1:1774821-1779829	1
CHM13#0#chr20	1740001	1745000	HG01167#1#CM094537.1:1737508-1742506	NA19682#2#CM094170.1:1739032-1744030	1
CHM13#0#chr20	1740001	1745000	HG01167#2#CM094551.1:1779830-1784828	NA19682#2#CM094170.1:1739032-1744030	1
CHM13#0#chr20	1740001	1745000	HG01167#1#CM094537.1:1737508-1742506	HG01167#2#CM094551.1:1779830-1784828	1
CHM13#0#chr20	1745001	1750000	HG01167#1#CM094537.1:1742507-1747506	NA19682#2#CM094170.1:1744031-1749030	1
CHM13#0#chr20	1755001	1760000	HG01167#2#CM094551.1:1794827-1799832	NA19682#2#CM094170.1:1754030-1759035	1
CHM13#0#chr20	1760001	1765000	HG01167#2#CM094551.1:1799833-1804824	NA19682#2#CM094170.1:1759036-1764027	1
CHM13#0#chr20	1770001	1775000	HG01167#2#CM094551.1:1809827-1814827	NA19682#2#CM094170.1:1769034-1774034	1
CHM13#0#chr20	1785001	1790000	HG01167#2#CM094551.1:1824803-1829802	NA19682#2#CM094170.1:1784009-1789008	1
CHM13#0#chr20	1795001	1800000	NA19682#1#CM094160.1:1794633-1799629	NA19682#2#CM094170.1:1793892-1798888	1
CHM13#0#chr20	1800001	1805000	HG01167#1#CM094537.1:1797374-1802373	NA19682#2#CM094170.1:1798889-1803888	1
CHM13#0#chr20	1800001	1805000	NA19682#1#CM094160.1:1799630-1804629	NA19682#2#CM094170.1:1798889-1803888	1
CHM13#0#chr20	1800001	1805000	HG01167#1#CM094537.1:1797374-1802373	NA19682#1#CM094160.1:1799630-1804629	1
CHM13#0#chr20	1805001	1810000	NA19682#1#CM094160.1:1804630-1809634	NA19682#2#CM094170.1:1803889-1808893	1
CHM13#0#chr20	1810001	1815000	HG01167#1#CM094537.1:1807379-1812380	NA19682#2#CM094170.1:1808894-1813895	1
CHM13#0#chr20	1825001	1830000	HG01167#1#CM094537.1:1822381-1827380	NA19682#1#CM094160.1:1824637-1829636	1
CHM13#0#chr20	1830001	1835000	HG01167#1#CM094537.1:1827381-1832380	NA19682#2#CM094170.1:1828888-1833887	1
CHM13#0#chr20	1830001	1835000	HG01167#2#CM094551.1:1869572-1874571	NA19682#2#CM094170.1:1828888-1833887	1
CHM13#0#chr20	1830001	1835000	NA19682#1#CM094160.1:1829637-1834636	NA19682#2#CM094170.1:1828888-1833887	1
CHM13#0#chr20	1830001	1835000	HG01167#1#CM094537.1:1827381-1832380	HG01167#2#CM094551.1:1869572-1874571	1
CHM13#0#chr20	1830001	1835000	HG01167#1#CM094537.1:1827381-1832380	NA19682#1#CM094160.1:1829637-1834636	1
CHM13#0#chr20	1830001	1835000	HG01167#2#CM094551.1:1869572-1874571	NA19682#1#CM094160.1:1829637-1834636	1
CHM13#0#chr20	1835001	1840000	HG01167#1#CM094537.1:1832381-1837380	NA19682#2#CM094170.1:1833888-1838887	1
CHM13#0#chr20	1835001	1840000	HG01167#2#CM094551.1:1874572-1879571	NA19682#2#CM094170.1:1833888-1838887	1
CHM13#0#chr20	1835001	1840000	NA19682#1#CM094160.1:1834637-1839636	NA19682#2#CM094170.1:1833888-1838887	1
CHM13#0#chr20	1835001	1840000	HG01167#1#CM094537.1:1832381-1837380	HG01167#2#CM094551.1:1874572-1879571	1
CHM13#0#chr20	1835001	1840000	HG01167#1#CM094537.1:1832381-1837380	NA19682#1#CM094160.1:1834637-1839636	1
CHM13#0#chr20	1835001	1840000	HG01167#2#CM094551.1:1874572-1879571	NA19682#1#CM094160.1:1834637-1839636	1
CHM13#0#chr20	1840001	1845000	HG01167#2#CM094551.1:1879572-1884571	NA19682#1#CM094160.1:1839637-1844636	1
CHM13#0#chr20	1845001	1850000	HG01167#1#CM094537.1:1842382-1847381	HG01167#2#CM094551.1:1884572-1889571	1
CHM13#0#chr20	1850001	1855000	HG01167#1#CM094537.1:1847382-1852381	NA19682#1#CM094160.1:1849637-1854636	1
CHM13#0#chr20	1855001	1860000	HG01167#1#CM094537.1:1852382-1857381	NA19682#1#CM094160.1:1854637-1859636	1
CHM13#0#chr20	1860001	1865000	HG01167#1#CM094537.1:1857382-1862381	NA19682#1#CM094160.1:1859637-1864636	1
CHM13#0#chr20	1870001	1875000	HG01167#1#CM094537.1:1867380-1872379	NA19682#1#CM094160.1:1869637-1874636	1
CHM13#0#chr20	1875001	1880000	HG01167#1#CM094537.1:1872380-1877379	NA19682#1#CM094160.1:1874637-1879636	1
CHM13#0#chr20	1885001	1890000	HG01167#1#CM094537.1:1882372-1887371	NA19682#1#CM094160.1:1884653-1889652	1
CHM13#0#chr20	1910001	1915000	HG01167#1#CM094537.1:1897641-1902640	NA19682#1#CM094160.1:1898452-1903451	1
CHM13#0#chr20	1915001	1920000	HG01167#1#CM094537.1:1902641-1907640	NA19682#1#CM094160.1:1903452-1908451	1
CHM13#0#chr20	1920001	1925000	HG01167#1#CM094537.1:1907641-1912640	HG01167#2#CM094551.1:1948194-1953193	1
CHM13#0#chr20	1930001	1935000	HG01167#2#CM094551.1:1958194-1963202	NA19682#2#CM094170.1:1920112-1925120	1
CHM13#0#chr20	1935001	1940000	HG01167#2#CM094551.1:1963203-1968202	NA19682#2#CM094170.1:1925121-1930120	1
CHM13#0#chr20	1940001	1945000	HG01167#2#CM094551.1:1968203-1973205	NA19682#2#CM094170.1:1930121-1935123	1
CHM13#0#chr20	1945001	1950000	HG01167#2#CM094551.1:1973205-1978207	NA19682#2#CM094170.1:1935123-1940125	1
CHM13#0#chr20	1950001	1955000	HG01167#2#CM094551.1:1978208-1983207	NA19682#2#CM094170.1:1940126-1945125	1
CHM13#0#chr20	1950001	1955000	NA19682#1#CM094160.1:1938452-1943451	NA19682#2#CM094170.1:1940126-1945125	1
CHM13#0#chr20	1950001	1955000	HG01167#2#CM094551.1:1978208-1983207	NA19682#1#CM094160.1:1938452-1943451	1
CHM13#0#chr20	1960001	1965000	HG01167#1#CM094537.1:1947625-1952624	NA19682#2#CM094170.1:1950126-1955125	1
CHM13#0#chr20	1960001	1965000	HG01167#2#CM094551.1:1988208-1993207	NA19682#2#CM094170.1:1950126-1955125	1
CHM13#0#chr20	1960001	1965000	HG01167#1#CM094537.1:1947625-1952624	HG01167#2#CM094551.1:1988208-1993207	1
CHM13#0#chr20	1970001	1975000	HG01167#2#CM094551.1:1998208-2003207	NA19682#1#CM094160.1:1958453-1963452	1
CHM13#0#chr20	1975001	1980000	HG01167#2#CM094551.1:2003208-2008207	NA19682#1#CM094160.1:1963453-1968452	1
CHM13#0#chr20	1980001	1985000	HG01167#2#CM094551.1:2008208-2013251	NA19682#2#CM094170.1:1970126-1975169	1
CHM13#0#chr20	1985001	1990000	HG01167#2#CM094551.1:2013252-2018251	NA19682#2#CM094170.1:1975170-1980169	1
CHM13#0#chr20	1995001	2000000	HG01167#2#CM094551.1:2023245-2028244	NA19682#2#CM094170.1:1985164-1990163	1
CHM13#0#chr20	2000001	2005000	HG01167#1#CM094537.1:1987661-1992661	NA19682#1#CM094160.1:1988490-1993490	1
CHM13#0#chr20	2000001	2005000	HG01167#2#CM094551.1:2028245-2033244	NA19682#2#CM094170.1:1990164-1995163	1
CHM13#0#chr20	2005001	2010000	HG01167#1#CM094537.1:1992662-1997655	NA19682#1#CM094160.1:1993491-1998484	1
CHM13#0#chr20	2010001	2015000	HG01167#2#CM094551.1:2038243-2043242	NA19682#2#CM094170.1:2000164-2005163	1
CHM13#0#chr20	2015001	2020000	HG01167#2#CM094551.1:2043243-2048242	NA19682#2#CM094170.1:2005164-2010163	1
CHM13#0#chr20	2025001	2030000	HG01167#2#CM094551.1:2053243-2058238	NA19682#2#CM094170.1:2015165-2020160	1
CHM13#0#chr20	2030001	2035000	HG01167#2#CM094551.1:2058239-2063238	NA19682#2#CM094170.1:2020161-2025160	1
CHM13#0#chr20	2035001	2040000	HG01167#2#CM094551.1:2063239-2068238	NA19682#2#CM094170.1:2025161-2030160	1
CHM13#0#chr20	2050001	2055000	HG01167#2#CM094551.1:2078247-2083246	NA19682#2#CM094170.1:2040163-2045162	1
CHM13#0#chr20	2055001	2060000	HG01167#2#CM094551.1:2083247-2088246	NA19682#2#CM094170.1:2045163-2050162	1
CHM13#0#chr20	2065001	2070000	HG01167#2#CM094551.1:2093247-2098246	NA19682#2#CM094170.1:2055163-2060162	1
CHM13#0#chr20	2080001	2085000	HG01167#2#CM094551.1:2108247-2113245	NA19682#2#CM094170.1:2070163-2075161	1
CHM13#0#chr20	2085001	2090000	HG01167#2#CM094551.1:2113246-2118246	NA19682#2#CM094170.1:2075162-2080162	1
CHM13#0#chr20	2100001	2105000	HG01167#1#CM094537.1:2087589-2092604	NA19682#2#CM094170.1:2090171-2095186	1
CHM13#0#chr20	2110001	2115000	HG01167#1#CM094537.1:2097630-2102629	NA19682#2#CM094170.1:2100211-2105210	1
CHM13#0#chr20	2115001	2120000	HG01167#1#CM094537.1:2102630-2107626	NA19682#2#CM094170.1:2105211-2110207	1
CHM13#0#chr20	2125001	2130000	NA19682#1#CM094160.1:2113739-2118731	NA19682#2#CM094170.1:2115207-2120199	1
CHM13#0#chr20	2130001	2135000	NA19682#1#CM094160.1:2118732-2123731	NA19682#2#CM094170.1:2120200-2125199	1
CHM13#0#chr20	2135001	2140000	NA19682#1#CM094160.1:2123732-2128733	NA19682#2#CM094170.1:2125200-2130201	1
CHM13#0#chr20	2160001	2165000	NA19682#1#CM094160.1:2148733-2153731	NA19682#2#CM094170.1:2150201-2155199	1
CHM13#0#chr20	2165001	2170000	NA19682#1#CM094160.1:2153732-2158736	NA19682#2#CM094170.1:2155200-2160204	1
CHM13#0#chr20	2170001	2175000	HG01167#1#CM094537.1:2157633-2162633	NA19682#2#CM094170.1:2160205-2165205	1
CHM13#0#chr20	2175001	2180000	HG01167#1#CM094537.1:2162634-2167643	NA19682#2#CM094170.1:2165206-2170215	1
CHM13#0#chr20	2175001	2180000	NA19682#1#CM094160.1:2163738-2168747	NA19682#2#CM094170.1:2165206-2170215	1
CHM13#0#chr20	2175001	2180000	HG01167#1#CM094537.1:2162634-2167643	NA19682#1#CM094160.1:2163738-2168747	1
CHM13#0#chr20	2180001	2185000	HG01167#1#CM094537.1:2167644-2172643	NA19682#2#CM094170.1:2170216-2175215	1
CHM13#0#chr20	2180001	2185000	NA19682#1#CM094160.1:2168748-2173747	NA19682#2#CM094170.1:2170216-2175215	1
CHM13#0#chr20	2180001	2185000	HG01167#1#CM094537.1:2167644-2172643	NA19682#1#CM094160.1:2168748-2173747	1
CHM13#0#chr20	2200001	2205000	HG01167#1#CM094537.1:2187671-2192670	NA19682#1#CM094160.1:2188757-2193756	1
CHM13#0#chr20	2205001	2210000	HG01167#1#CM094537.1:2192671-2197670	NA19682#1#CM094160.1:2193757-2198756	1
CHM13#0#chr20	2210001	2215000	HG01167#1#CM094537.1:2197671-2202670	NA19682#1#CM094160.1:2198757-2203756	1
CHM13#0#chr20	2220001	2225000	HG01167#1#CM094537.1:2207667-2212666	NA19682#1#CM094160.1:2208749-2213748	1
CHM13#0#chr20	2225001	2230000	HG01167#1#CM094537.1:2212667-2217666	NA19682#1#CM094160.1:2213749-2218748	1
CHM13#0#chr20	2230001	2235000	HG01167#1#CM094537.1:2217667-2222666	NA19682#1#CM094160.1:2218749-2223748	1
CHM13#0#chr20	2240001	2245000	HG01167#1#CM094537.1:2227667-2232663	NA19682#1#CM094160.1:2228748-2233744	1
CHM13#0#chr20	2245001	2250000	HG01167#1#CM094537.1:2232664-2237663	NA19682#1#CM094160.1:2233745-2238744	1
CHM13#0#chr20	2255001	2260000	HG01167#1#CM094537.1:2242664-2247663	NA19682#1#CM094160.1:2243745-2248744	1
CHM13#0#chr20	2260001	2265000	HG01167#1#CM094537.1:2247664-2252663	NA19682#1#CM094160.1:2248745-2253744	1
CHM13#0#chr20	2265001	2270000	HG01167#2#CM094551.1:2293313-2294807	NA19682#2#CM094170.1:2255216-2256710	1
CHM13#0#chr20	2275001	2280000	HG01167#2#CM094551.1:2304756-2309766	NA19682#2#CM094170.1:2266646-2271656	1
CHM13#0#chr20	2275001	2280000	NA19682#1#CM094160.1:2263535-2268545	NA19682#2#CM094170.1:2266646-2271656	1
CHM13#0#chr20	2275001	2280000	HG01167#2#CM094551.1:2304756-2309766	NA19682#1#CM094160.1:2263535-2268545	1
CHM13#0#chr20	2300001	2305000	HG01167#1#CM094537.1:2287460-2292459	NA19682#1#CM094160.1:2288598-2293597	1
CHM13#0#chr20	2305001	2310000	HG01167#1#CM094537.1:2292460-2297459	HG01167#2#CM094551.1:2334820-2339819	1
CHM13#0#chr20	2310001	2315000	HG01167#1#CM094537.1:2297460-2302404	HG01167#2#CM094551.1:2339820-2344764	1
CHM13#0#chr20	2315001	2320000	HG01167#1#CM094537.1:2302405-2307410	HG01167#2#CM094551.1:2344765-2349770	1
CHM13#0#chr20	2315001	2320000	NA19682#1#CM094160.1:2303596-2308596	NA19682#2#CM094170.1:2306709-2311709	1
CHM13#0#chr20	2320001	2325000	NA19682#1#CM094160.1:2308597-2313596	NA19682#2#CM094170.1:2311710-2316709	1
CHM13#0#chr20	2325001	2330000	NA19682#1#CM094160.1:2313597-2318596	NA19682#2#CM094170.1:2316710-2321709	1
CHM13#0#chr20	2325001	2330000	HG01167#1#CM094537.1:2312412-2317399	HG01167#2#CM094551.1:2354772-2359759	1
CHM13#0#chr20	2330001	2335000	NA19682#1#CM094160.1:2318597-2323597	NA19682#2#CM094170.1:2321710-2326710	1
CHM13#0#chr20	2330001	2335000	HG01167#1#CM094537.1:2317400-2322391	HG01167#2#CM094551.1:2359760-2364751	1
CHM13#0#chr20	2335001	2340000	HG01167#1#CM094537.1:2322392-2327401	HG01167#2#CM094551.1:2364752-2369761	1
CHM13#0#chr20	2340001	2345000	NA19682#1#CM094160.1:2328596-2333595	NA19682#2#CM094170.1:2331709-2336708	1
CHM13#0#chr20	2345001	2350000	HG01167#1#CM094537.1:2332407-2337407	HG01167#2#CM094551.1:2374767-2379767	1
CHM13#0#chr20	2345001	2350000	NA19682#1#CM094160.1:2333596-2338595	NA19682#2#CM094170.1:2336709-2341708	1
CHM13#0#chr20	2350001	2355000	NA19682#1#CM094160.1:2338596-2343595	NA19682#2#CM094170.1:2341709-2346708	1
CHM13#0#chr20	2350001	2355000	HG01167#1#CM094537.1:2337408-2342407	HG01167#2#CM094551.1:2379768-2384767	1
CHM13#0#chr20	2365001	2370000	HG01167#1#CM094537.1:2352408-2357407	HG01167#2#CM094551.1:2394768-2399767	1
CHM13#0#chr20	2385001	2390000	HG01167#1#CM094537.1:2372394-2377389	NA19682#2#CM094170.1:2376699-2381694	1
CHM13#0#chr20	2385001	2390000	HG01167#2#CM094551.1:2414752-2419747	NA19682#2#CM094170.1:2376699-2381694	1
CHM13#0#chr20	2385001	2390000	NA19682#1#CM094160.1:2373577-2378572	NA19682#2#CM094170.1:2376699-2381694	1
CHM13#0#chr20	2385001	2390000	HG01167#1#CM094537.1:2372394-2377389	HG01167#2#CM094551.1:2414752-2419747	1
CHM13#0#chr20	2385001	2390000	HG01167#1#CM094537.1:2372394-2377389	NA19682#1#CM094160.1:2373577-2378572	1
CHM13#0#chr20	2385001	2390000	HG01167#2#CM094551.1:2414752-2419747	NA19682#1#CM094160.1:2373577-2378572	1
CHM13#0#chr20	2390001	2395000	HG01167#1#CM094537.1:2377390-2382386	NA19682#2#CM094170.1:2381695-2386691	1
